STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10762486606836,A,Annual,Nicaragua,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.18216648697853,A,Annual,Netherlands,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.15901318192482,A,Annual,Norway,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.08523178845644,A,Annual,Nepal,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.15871722996235,A,Annual,New Zealand,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12507177889347,A,Annual,Oman,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.085143156349659,A,Annual,Pakistan,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.13661649823189,A,Annual,Panama,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12366377562284,A,Annual,Peru,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12094224989414,A,Annual,Philippines,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10327257961035,A,Annual,Papua New Guinea,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.14140242338181,A,Annual,Poland,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.16398896276951,A,Annual,Portugal,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.097998440265656,A,Annual,Paraguay,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12900191545486,A,Annual,Qatar,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.14638279378414,A,Annual,Romania,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12401229143143,A,Annual,Russian Federation,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.11263725161552,A,Annual,Rwanda,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.1167853474617,A,Annual,Saudi Arabia,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.079731129109859,A,Annual,Sudan,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.090449944138527,A,Annual,Senegal,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.18053269386292,A,Annual,Singapore,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.090771771967411,A,Annual,Sierra Leone,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10700375586748,A,Annual,El Salvador,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.125,A,Annual,Federal Republic of Somalia,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10888906568289,A,Annual,Serbia,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10939179360867,A,Annual,Suriname,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.13627831637859,A,Annual,Slovak Republic,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.14198565483093,A,Annual,Slovenia,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.18375873565674,A,Annual,Sweden,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.093136429786682,A,Annual,Eswatini,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.1386039853096,A,Annual,Seychelles,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.080602675676346,A,Annual,Syrian Arab Republic,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.076035723090172,A,Annual,Chad,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.082975745201111,A,Annual,Togo,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.123983502388,A,Annual,Thailand,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.088302567601204,A,Annual,Tajikistan,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12503303587437,A,Annual,Timor-Leste,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.11194191873074,A,Annual,Trinidad and Tobago,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10275694727898,A,Annual,Tunisia,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12593871355057,A,Annual,Türkiye,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TWN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.1292067617178,A,Annual,"Taiwan, China",AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10144794732332,A,Annual,Tanzania,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10785694420338,A,Annual,Uganda,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.099755093455315,A,Annual,Ukraine,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12161124497652,A,Annual,Uruguay,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.18247638642788,A,Annual,United States,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.02774416655302,A,Annual,St. Vincent and the Grenadines,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.068201653659344,A,Annual,"Venezuela, RB",AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.11066352576017,A,Annual,Vietnam,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.12013222277164,A,Annual,"Yemen, Rep.",AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.11019236594439,A,Annual,South Africa,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.10277891904116,A,Annual,Zambia,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,IMF_AI_INNOV_ECON_INT,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.091692417860031,A,Annual,Zimbabwe,AIPI - Innovation and Economic Integration,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,IMF_AI_REG_ETH,_Z,_Z,_Z,0_TO_0_25,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.040271706879139,A,Annual,Afghanistan,AIPI - Regulation and Ethics,Not applicable,Not applicable,Not applicable,0-0.25 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
