id_pagamento,id_emprestimo,valor_pago,data_pagamento
2727,3913,578,2022-09-10
2728,4676,808,2022-07-28
2729,2541,5242,2021-10-09
2730,2721,7361,2022-05-15
2731,4147,867,2021-09-05
2732,3226,3659,2023-07-27
2733,1783,6810,2022-01-21
2734,3992,2495,2021-05-04
2735,2494,6144,2022-03-29
2736,4178,1793,2023-02-18
2737,315,8784,2021-08-27
2738,1931,5925,2020-10-11
2739,2432,3214,2021-11-16
2740,2230,6867,2022-09-01
2741,2030,777,2020-08-23
2742,286,4457,2022-06-02
2743,1735,9894,2023-06-29
2744,149,4676,2023-07-02
2745,4455,7034,2023-03-13
2746,1358,5380,2020-12-31
2747,2471,367,2023-08-23
2748,3085,1993,2022-11-14
2749,418,9450,2023-08-31
2750,4113,7537,2021-08-06
2751,603,8356,2020-06-29
2752,4834,8409,2021-01-23
2753,3261,6856,2023-05-29
2754,4596,1881,2021-08-31
2755,146,3965,2023-06-23
2756,2409,6421,2021-01-09
2757,1480,9203,2020-12-14
2758,2989,1095,2020-12-25
2759,3122,4335,2022-03-29
2760,2140,6898,2022-07-29
2761,1258,6257,2022-11-17
2762,1898,2030,2021-04-14
2763,2861,3788,2022-10-12
2764,885,2284,2022-11-21
2765,3297,9923,2023-03-23
2766,3707,6666,2021-05-19
2767,1326,9768,2022-05-28
2768,4082,9774,2022-02-23
2769,4001,4789,2022-06-16
2770,305,9299,2020-10-01
2771,4621,8483,2022-12-12
2772,981,7838,2021-09-18
2773,1807,1667,2022-04-21
2774,4064,1740,2022-10-17
2775,302,4750,2021-05-20
2776,3135,1551,2021-11-25
2777,2069,7536,2020-11-27
2778,3420,5655,2020-08-15
2779,2171,4500,2021-01-01
2780,3031,3236,2022-10-29
2781,2141,4851,2022-05-08
2782,4098,2550,2022-09-27
2783,4883,4882,2022-06-26
2784,2105,1614,2023-08-19
2785,939,3791,2023-01-05
2786,4569,929,2021-11-03
2787,4874,8490,2023-02-19
2788,3511,2412,2020-07-13
2789,4940,3302,2023-06-27
2790,1576,7478,2021-10-18
2791,4868,6625,2022-03-29
2792,1350,5319,2021-05-22
2793,3894,7030,2020-06-05
2794,3981,4809,2021-02-03
2795,2548,7352,2021-11-18
2796,2214,255,2021-05-15
2797,3567,2231,2021-06-25
2798,2887,3333,2021-12-31
2799,1270,5533,2022-05-25
2800,2798,6514,2020-11-24
2801,4563,3435,2021-03-21
2802,3525,2697,2020-11-28
2803,1703,8938,2021-11-06
2804,1007,6099,2022-05-07
2805,594,345,2023-08-23
2806,2881,4675,2021-02-27
2807,2966,2516,2023-02-11
2808,2780,308,2022-06-24
2809,3293,9066,2023-03-28
2810,506,8564,2021-12-13
2811,4306,3016,2020-06-28
2812,3594,2761,2023-01-21
2813,589,2678,2022-08-11
2814,1542,3567,2022-02-19
2815,268,3220,2021-08-08
2816,4004,8875,2021-01-02
2817,2034,2681,2022-09-11
2818,3850,2794,2022-12-12
2819,2028,4195,2021-04-13
2820,3355,2254,2022-12-07
2821,3664,7237,2022-11-17
2822,2388,7317,2022-04-19
2823,4151,8534,2021-02-09
2824,4757,4998,2022-07-29
2825,4403,7512,2022-12-25
2826,2411,9761,2021-04-06
2827,4712,4943,2021-12-02
2828,4974,3376,2020-10-28
2829,1649,7033,2023-02-27
2830,2840,8308,2021-04-18
2831,3304,6898,2023-03-31
2832,2136,274,2022-04-08
2833,1884,6824,2022-10-14
2834,3598,8414,2021-08-03
2835,1530,720,2021-06-27
2836,620,6701,2021-02-08
2837,1691,1958,2023-02-16
2838,3688,9979,2020-07-01
2839,2798,4186,2022-02-10
2840,338,3597,2023-07-11
2841,4375,3830,2021-06-23
2842,1636,1868,2022-03-16
2843,786,8590,2020-07-03
2844,864,6721,2022-09-03
2845,2291,9056,2020-06-24
2846,1291,4288,2022-10-16
2847,1108,9010,2020-09-28
2848,977,9981,2021-08-29
2849,4103,8859,2022-06-19
2850,1589,1379,2021-01-12
2851,2897,4722,2021-10-07
2852,4616,8130,2023-06-20
2853,773,6089,2023-02-18
2854,2016,4461,2020-11-25
2855,2602,9699,2020-11-20
2856,177,6386,2022-10-22
2857,101,8393,2022-10-09
2858,1503,4061,2022-07-19
2859,2894,1176,2022-01-15
2860,3254,820,2021-03-17
2861,3362,3060,2021-03-21
2862,2548,8301,2023-07-06
2863,4958,2359,2021-03-24
2864,2760,1916,2023-07-02
2865,1200,7183,2020-12-21
2866,2005,5727,2020-08-28
2867,3407,2254,2020-10-12
2868,495,8873,2022-01-14
2869,272,1467,2022-03-24
2870,3933,9734,2023-03-14
2871,145,6666,2021-03-06
2872,4289,1253,2020-08-16
2873,4624,8025,2022-05-26
2874,1507,7124,2023-05-24
2875,3242,7055,2022-07-07
2876,407,8939,2021-08-14
2877,3431,9249,2020-12-08
2878,3206,9328,2021-05-02
2879,932,4966,2020-08-25
2880,3626,3903,2023-01-21
2881,1606,1083,2023-05-13
2882,3715,1555,2021-12-27
2883,1620,9679,2020-07-07
2884,1598,364,2021-04-14
2885,215,1052,2022-04-30
2886,3205,3101,2022-08-24
2887,325,8103,2020-06-15
2888,1453,4861,2023-03-06
2889,2339,8615,2022-03-31
2890,3678,8775,2023-05-31
2891,4339,3014,2020-10-08
2892,1893,2956,2023-01-02
2893,1872,8931,2021-01-27
2894,2705,3052,2021-04-09
2895,4883,3594,2021-05-21
2896,1108,9619,2022-12-16
2897,1431,5573,2021-11-07
2898,305,2037,2022-01-29
2899,4856,4276,2023-07-03
2900,2423,8216,2022-06-24
2901,2390,4045,2020-11-22
2902,4145,8998,2022-09-01
2903,2551,6114,2021-12-02
2904,3724,9146,2020-09-15
2905,471,7991,2023-08-20
2906,1423,4617,2022-10-26
2907,1776,6750,2022-09-20
2908,4905,8772,2021-10-09
2909,3917,5940,2022-06-07
2910,2995,479,2021-12-26
2911,2755,9115,2021-10-13
2912,4421,8274,2022-06-10
2913,317,423,2023-03-21
2914,3808,713,2023-09-04
2915,445,3284,2021-01-23
2916,3636,2572,2020-12-12
2917,638,3919,2022-06-13
2918,4814,8397,2020-06-05
2919,2317,3361,2021-08-04
2920,1938,2002,2022-07-08
2921,3446,9713,2022-10-10
2922,2168,501,2021-01-23
2923,400,1566,2022-03-02
2924,3324,707,2020-12-03
2925,1638,3620,2022-04-01
2926,1521,316,2022-11-08
2927,1363,3053,2022-07-25
2928,447,9490,2021-07-30
2929,633,6552,2021-12-18
2930,1069,6529,2022-08-26
2931,1858,3986,2021-01-26
2932,3106,1748,2022-01-21
2933,430,9206,2021-04-16
2934,1559,1926,2020-06-16
2935,523,7988,2020-11-23
2936,3678,2183,2023-09-06
2937,2418,5384,2023-01-09
2938,2049,956,2022-04-16
2939,903,9582,2022-06-12
2940,237,9278,2020-10-29
2941,4899,390,2020-06-12
2942,2726,6967,2022-11-21
2943,1907,6067,2021-04-19
2944,3418,3900,2022-06-18
2945,4900,6247,2020-11-26
2946,3866,7281,2021-10-02
2947,2962,3183,2021-11-23
2948,897,4129,2020-07-28
2949,1230,3242,2023-05-16
2950,3084,8046,2020-12-18
2951,446,6702,2022-09-27
2952,2675,7137,2020-07-15
2953,1381,5030,2023-09-04
2954,1374,3366,2022-06-21
2955,3652,7413,2022-11-26
2956,2356,1529,2022-02-07
2957,4752,918,2022-06-23
2958,3857,1600,2023-03-18
2959,2762,3339,2021-04-06
2960,1053,8326,2023-03-08
2961,2850,2874,2022-08-16
2962,1000,5375,2023-05-16
2963,3806,8762,2023-05-10
2964,4873,2089,2022-08-31
2965,4538,4284,2020-12-20
2966,3911,1934,2022-03-12
2967,929,1733,2020-10-15
2968,2115,2862,2021-11-21
2969,951,2775,2022-01-21
2970,4103,5307,2022-06-17
2971,2502,7023,2022-11-18
2972,1777,1418,2021-07-23
2973,3635,1418,2023-01-19
2974,2161,1714,2023-08-19
2975,5,6915,2022-09-02
2976,4892,5462,2022-02-26
2977,2601,1076,2023-06-17
2978,2883,7992,2020-06-11
2979,1574,4364,2020-06-16
2980,1002,1687,2023-03-07
2981,3304,1663,2023-01-02
2982,237,6539,2020-12-31
2983,1690,802,2021-01-19
2984,849,2259,2022-12-13
2985,1747,8920,2021-08-28
2986,742,8758,2020-11-27
2987,3728,2859,2020-07-31
2988,2003,5408,2023-01-19
2989,4810,6437,2022-06-03
2990,3457,4452,2020-06-26
2991,252,1242,2023-08-11
2992,523,5396,2022-01-17
2993,1064,6734,2020-09-26
2994,3586,9259,2021-04-01
2995,2384,1430,2021-02-07
2996,3451,4790,2021-07-27
2997,2222,3026,2022-02-11
2998,572,2200,2021-11-02
2999,3876,5395,2022-01-19
3000,3243,7351,2021-03-23
3001,2251,8853,2021-03-26
3002,1040,3949,2020-10-06
3003,3486,5014,2021-02-14
3004,601,1498,2022-10-14
3005,4188,4487,2022-08-29
3006,450,3875,2023-04-28
3007,4896,5896,2020-12-18
3008,2769,2638,2021-10-01
3009,2287,7123,2022-08-10
3010,2610,2606,2020-10-11
3011,4058,4896,2022-10-18
3012,2107,5520,2021-06-21
3013,1914,1814,2022-11-05
3014,2215,9710,2022-03-07
3015,79,7247,2020-08-09
3016,2651,4918,2020-12-29
3017,788,3692,2023-01-31
3018,854,3866,2022-01-17
3019,3484,4166,2021-01-02
3020,98,8332,2023-06-18
3021,4904,945,2023-02-16
3022,4388,7216,2023-08-25
3023,2632,7619,2022-07-10
3024,439,2026,2023-07-17
3025,4317,3926,2020-06-29
3026,2247,1944,2022-03-23
3027,2280,4844,2023-02-26
3028,2511,8364,2021-10-06
3029,1951,4582,2021-08-31
3030,3041,7880,2021-10-23
3031,3540,8028,2020-08-10
3032,769,7188,2023-03-26
3033,2952,2759,2022-06-14
3034,1978,1453,2023-02-16
3035,2620,999,2021-11-03
3036,34,9432,2021-08-13
3037,3882,503,2020-11-17
3038,947,8692,2022-04-02
3039,3260,9326,2023-08-17
3040,3668,4601,2020-07-07
3041,2937,2971,2023-08-01
3042,175,5566,2022-05-27
3043,267,5936,2023-02-15
3044,4674,2709,2023-03-26
3045,553,8893,2021-11-29
3046,3662,2711,2022-08-09
3047,3263,8479,2020-09-10
3048,3250,3566,2021-05-19
3049,2360,1460,2022-10-21
3050,778,1680,2022-05-11
3051,2207,777,2022-07-21
3052,1455,8194,2023-04-17
3053,213,8564,2023-05-28
3054,442,6651,2023-03-26
3055,1650,1658,2021-02-07
3056,1230,2129,2022-12-30
3057,4773,5643,2021-03-13
3058,4542,2633,2021-04-25
3059,1718,4155,2020-11-14
3060,1519,5595,2022-08-09
3061,3982,8365,2021-03-08
3062,2837,237,2021-08-13
3063,4253,5836,2022-10-27
3064,1010,7156,2021-05-25
3065,3773,2102,2021-11-17
3066,754,3304,2021-12-24
3067,1430,8339,2023-03-10
3068,1546,2558,2021-07-18
3069,2585,8259,2021-09-20
3070,4015,4367,2021-06-04
3071,830,5271,2021-04-06
3072,98,4339,2021-06-15
3073,285,7397,2021-10-02
3074,3942,4474,2021-01-16
3075,3028,8526,2022-12-20
3076,537,4910,2021-03-21
3077,2805,1025,2022-04-06
3078,4642,2427,2022-04-07
3079,1854,235,2023-08-21
3080,2984,6080,2023-06-27
3081,4028,8299,2021-09-02
3082,3239,5039,2021-06-09
3083,4003,3654,2022-12-30
3084,4793,5905,2022-12-17
3085,1221,3845,2023-05-03
3086,816,7118,2020-10-25
3087,1046,9751,2021-04-01
3088,697,4121,2022-03-19
3089,850,1870,2020-10-29
3090,1961,3599,2020-09-12
3091,876,681,2023-01-30
3092,2689,3275,2022-07-04
3093,364,3118,2021-11-15
3094,3318,9649,2021-12-24
3095,4304,4924,2020-12-30
3096,1397,3659,2021-03-13
3097,1034,3171,2021-09-11
3098,1394,746,2023-07-18
3099,3966,4284,2023-05-09
3100,2636,7974,2020-09-30
3101,4715,5187,2021-07-30
3102,4791,1917,2021-10-23
3103,3933,395,2023-05-15
3104,2894,9405,2022-11-18
3105,4254,3560,2023-02-08
3106,1389,2229,2021-09-05
3107,915,7150,2023-07-10
3108,1523,2502,2022-07-10
3109,444,8651,2020-06-14
3110,4883,3626,2022-12-02
3111,554,6301,2021-01-05
3112,1900,1420,2022-12-07
3113,4452,5141,2021-12-05
3114,4904,9120,2023-07-21
3115,2019,9052,2020-06-07
3116,1617,7478,2021-12-22
3117,3586,3989,2023-06-19
3118,1011,1768,2021-09-01
3119,1712,7497,2020-10-04
3120,2050,9618,2021-11-28
3121,3242,2969,2022-02-18
3122,3001,5330,2022-02-22
3123,256,7402,2023-02-25
3124,125,454,2022-03-20
3125,1906,6033,2022-03-22
3126,4160,8699,2021-02-22
3127,1675,4522,2023-07-06
3128,829,2236,2023-04-13
3129,225,9299,2021-06-02
3130,4626,4006,2023-04-26
3131,2638,1149,2021-03-07
3132,4383,4792,2023-03-05
3133,3943,9892,2023-07-09
3134,1360,5780,2023-04-22
3135,3984,6001,2021-08-23
3136,3806,1349,2022-07-01
3137,3492,5029,2020-12-23
3138,2631,4047,2021-08-18
3139,273,7511,2020-07-04
3140,3124,6933,2022-10-01
3141,4043,1197,2022-09-01
3142,1747,4016,2020-12-03
3143,819,9589,2020-10-20
3144,3529,1728,2020-12-31
3145,4836,5645,2022-04-22
3146,1805,618,2021-10-15
3147,4015,3567,2021-01-20
3148,1560,4388,2020-09-25
3149,1888,8189,2023-03-07
3150,633,7843,2020-06-18
3151,1761,8156,2023-08-16
3152,1731,650,2022-09-27
3153,799,9022,2023-09-03
3154,1124,1033,2020-06-30
3155,2350,6279,2023-04-26
3156,1062,938,2023-02-02
3157,1179,1781,2022-08-11
3158,1496,4628,2022-12-07
3159,2446,2280,2022-02-02
3160,3536,9356,2021-12-05
3161,3918,4194,2021-03-29
3162,2951,5463,2020-10-03
3163,3479,5581,2021-03-03
3164,4715,594,2022-04-18
3165,1793,6501,2022-11-21
3166,981,2319,2020-07-20
3167,3689,2803,2020-08-10
3168,2832,8010,2023-06-29
3169,4959,571,2021-09-23
3170,2571,5456,2020-06-23
3171,4401,1817,2023-08-09
3172,4952,6989,2023-06-11
3173,2155,4749,2022-03-22
3174,3568,5551,2022-12-02
3175,4413,1501,2022-12-03
3176,2159,5023,2021-06-15
3177,276,5354,2021-11-16
3178,455,6123,2020-11-21
3179,3031,5538,2022-10-08
3180,3968,4797,2020-06-20
3181,4621,3055,2020-09-08
3182,959,6648,2023-03-18
3183,2589,9977,2021-10-11
3184,291,593,2020-10-25
3185,1836,4418,2020-11-08
3186,2484,745,2022-05-16
3187,4415,1054,2022-08-03
3188,3922,513,2023-08-14
3189,592,4375,2021-12-09
3190,3551,6087,2022-02-24
3191,4253,4416,2020-06-12
3192,402,422,2020-08-22
3193,2407,812,2020-07-17
3194,2400,6955,2021-11-04
3195,2940,4327,2023-01-03
3196,3155,8857,2021-08-07
3197,2423,8973,2022-11-20
3198,2876,2991,2022-06-10
3199,3329,510,2021-12-30
3200,4519,9718,2021-03-18
3201,2311,6693,2022-10-19
3202,1103,5381,2022-11-26
3203,3458,1191,2020-11-18
3204,1577,8889,2020-08-20
3205,3855,5629,2020-11-10
3206,731,8509,2021-01-16
3207,1398,1949,2022-07-27
3208,2891,3098,2022-07-04
3209,491,9323,2021-01-27
3210,3016,9475,2022-04-07
3211,4929,568,2022-02-22
3212,1969,1983,2022-04-24
3213,177,7395,2020-10-23
3214,4074,4406,2020-10-24
3215,3546,4697,2023-02-11
3216,3967,6545,2021-06-22
3217,832,853,2021-09-12
3218,1281,4255,2021-02-05
3219,4784,7713,2022-09-02
3220,3866,1148,2021-04-29
3221,2968,5234,2022-07-10
3222,817,6971,2023-04-11
3223,2081,4992,2021-12-22
3224,3111,9927,2022-10-07
3225,2318,6187,2023-04-01
3226,4973,3149,2021-10-28
3227,2526,1576,2023-06-16
3228,1868,3234,2023-04-08
3229,552,1642,2021-10-09
3230,3637,2280,2021-12-09
3231,2286,8279,2021-04-18
3232,4738,7696,2022-03-27
3233,4708,1712,2021-11-28
3234,2453,8887,2023-08-23
3235,2505,527,2020-06-11
3236,4706,5271,2022-07-28
3237,2784,9119,2021-11-05
3238,3320,4044,2023-09-01
3239,1268,4938,2023-07-23
3240,4122,8299,2023-07-23
3241,150,8008,2021-10-13
3242,3920,6709,2023-02-03
3243,3425,4372,2023-08-16
3244,3851,3571,2022-12-15
3245,4352,941,2022-03-21
3246,2034,4692,2021-03-31
3247,2873,2027,2023-07-28
3248,817,9014,2022-12-18
3249,1005,7137,2021-02-15
3250,4410,9565,2022-12-02
3251,2512,7434,2022-11-09
3252,3750,7286,2022-10-19
3253,3280,1139,2020-11-15
3254,4820,2174,2021-06-24
3255,2989,2881,2022-07-20
3256,2074,2267,2022-05-03
3257,4726,3650,2021-01-18
3258,3673,7330,2023-08-31
3259,4066,453,2023-05-24
3260,2909,7088,2022-12-04
3261,2610,9623,2021-01-26
3262,215,6340,2022-11-11
3263,1742,9886,2022-09-30
3264,3973,960,2022-02-11
3265,2274,7496,2023-02-03
3266,3943,2018,2021-12-09
3267,279,6023,2022-12-10
3268,3835,1107,2021-03-04
3269,2992,499,2020-11-23
3270,2949,6237,2021-12-30
3271,2098,4823,2020-08-13
3272,4410,5454,2022-12-26
3273,2653,2365,2022-06-29
3274,3191,3746,2023-03-02
3275,2117,4576,2023-07-01
3276,2205,6048,2022-04-21
3277,2760,7956,2022-08-09
3278,3359,3649,2021-10-09
3279,2772,4648,2021-06-12
3280,27,5671,2020-07-25
3281,4631,5794,2021-08-16
3282,81,7561,2021-04-25
3283,3854,7902,2021-02-23
3284,4326,2541,2023-01-29
3285,3188,9568,2022-04-01
3286,4158,9314,2023-03-17
3287,494,9298,2023-09-04
3288,2234,2781,2022-10-22
3289,3303,574,2021-09-24
3290,3357,7141,2023-06-12
3291,255,3270,2023-01-08
3292,3565,5217,2021-11-24
3293,4432,3025,2022-01-06
3294,1611,6104,2020-09-03
3295,464,8096,2022-08-25
3296,841,7283,2022-05-28
3297,1835,8034,2023-03-13
3298,3826,8809,2021-11-07
3299,1144,4757,2023-03-03
3300,870,7082,2022-01-11
3301,4623,1258,2023-09-14
3302,916,6583,2021-07-01
3303,3509,9734,2022-04-15
3304,178,7912,2021-05-22
3305,2811,3082,2022-05-07
3306,296,1823,2022-08-05
3307,4968,1411,2022-05-16
3308,3499,8005,2023-05-22
3309,508,8070,2023-04-10
3310,1163,3610,2020-09-18
3311,3918,954,2020-07-14
3312,4292,1237,2021-07-08
3313,1768,5244,2023-08-31
3314,151,2517,2021-08-02
3315,3935,5109,2021-09-18
3316,1457,7281,2023-08-20
3317,1439,4766,2021-12-29
3318,801,9247,2020-06-08
3319,740,6415,2023-08-27
3320,2888,2130,2021-01-28
3321,1430,9577,2022-02-06
3322,3445,4506,2020-08-20
3323,2026,1316,2021-01-06
3324,4444,2750,2023-07-09
3325,3786,1747,2021-11-21
3326,3561,6052,2022-05-16
3327,786,1545,2021-03-25
3328,226,3289,2021-09-16
3329,4612,1175,2022-06-23
3330,4938,6504,2022-11-03
3331,3545,9697,2021-11-02
3332,1264,3752,2023-08-20
3333,2377,3294,2023-07-18
3334,1703,8091,2022-06-02
3335,2352,2805,2023-05-22
3336,4104,5113,2022-07-29
3337,1986,7966,2023-02-07
3338,1977,5221,2023-07-02
3339,2659,1079,2021-10-12
3340,80,3137,2022-12-06
3341,3891,2438,2020-11-10
3342,3719,9628,2021-07-24
3343,612,6770,2021-04-21
3344,2931,963,2022-04-07
3345,2888,3441,2021-04-20
3346,3478,7466,2021-03-26
3347,2277,5200,2023-04-13
3348,2016,7832,2021-03-22
3349,3233,9348,2023-01-01
3350,3993,9853,2021-10-06
3351,4180,8826,2023-08-11
3352,2199,9940,2020-11-10
3353,1405,8827,2022-11-11
3354,3625,2915,2023-04-04
3355,3995,8066,2021-11-09
3356,4079,9020,2022-07-26
3357,684,1052,2022-01-25
3358,148,7459,2022-07-18
3359,1355,9978,2022-07-13
3360,3121,5336,2021-06-10
3361,2308,1843,2022-03-11
3362,3982,3811,2020-10-31
3363,4209,1022,2021-03-16
3364,150,4880,2020-07-12
3365,2162,1469,2020-06-17
3366,3770,1875,2023-08-05
3367,566,2406,2021-12-26
3368,2043,4271,2022-12-22
3369,461,3149,2022-10-13
3370,2986,7372,2023-05-20
3371,817,4969,2022-08-20
3372,1819,6058,2022-03-13
3373,246,1493,2023-09-06
3374,1717,6262,2021-08-03
3375,517,1501,2020-08-02
3376,933,5496,2023-04-13
3377,2476,6251,2022-08-20
3378,3629,3890,2020-12-05
3379,1794,8017,2020-09-26
3380,380,1274,2023-01-01
3381,2255,9493,2021-06-26
3382,756,7589,2022-06-07
3383,3399,654,2023-03-21
3384,1911,311,2021-06-14
3385,850,7495,2021-08-11
3386,3713,3691,2021-09-27
3387,4879,8081,2020-08-30
3388,684,293,2020-12-18
3389,2371,9468,2021-05-18
3390,3390,2763,2020-11-05
3391,4519,2789,2021-04-23
3392,2139,454,2020-06-01
3393,3408,1467,2021-08-02
3394,4295,6446,2022-04-17
3395,2212,9924,2022-10-22
3396,3301,1068,2021-05-17
3397,2565,1592,2021-12-07
3398,2045,5793,2023-06-17
3399,340,4734,2023-01-21
3400,684,1250,2023-07-16
3401,254,733,2022-02-11
3402,2777,1061,2020-11-17
3403,2588,4171,2020-10-22
3404,922,9574,2022-04-03
3405,3330,1152,2021-04-06
3406,3948,6855,2021-06-26
3407,2245,8300,2023-02-18
3408,4973,7360,2022-10-03
3409,408,5563,2021-11-08
3410,4116,5644,2022-07-11
3411,1227,5390,2023-01-24
3412,2867,334,2021-12-12
3413,1386,3140,2022-02-25
3414,3283,4475,2020-09-25
3415,3169,9877,2021-11-22
3416,4098,6999,2021-01-11
3417,4031,5729,2021-11-11
3418,868,8690,2021-04-23
3419,4085,8375,2021-01-10
3420,949,5116,2023-07-26
3421,4572,1791,2022-07-24
3422,455,6247,2023-07-15
3423,173,1439,2023-08-07
3424,4090,5611,2022-05-27
3425,4015,888,2023-07-16
3426,1396,6778,2023-03-05
3427,4493,6449,2022-03-30
3428,383,4503,2021-12-07
3429,2374,1697,2022-02-03
3430,2286,2451,2021-11-16
3431,1188,6825,2023-03-09
3432,154,8884,2023-06-09
3433,497,5877,2020-08-29
3434,531,5580,2021-02-09
3435,1863,7380,2023-04-15
3436,3401,3096,2022-09-20
3437,4177,4329,2022-11-27
3438,353,5005,2021-03-20
3439,2088,1228,2022-09-20
3440,4616,8472,2021-01-25
3441,2416,2655,2020-06-12
3442,3648,6461,2023-06-09
3443,644,7394,2020-06-22
3444,362,7231,2023-06-01
3445,638,4536,2021-08-25
3446,3490,6097,2023-08-26
3447,3870,2725,2021-09-06
3448,4883,7859,2022-08-11
3449,3368,1916,2020-09-06
3450,2564,4321,2021-02-04
3451,3761,1568,2022-03-23
3452,310,679,2023-03-10
3453,3543,427,2020-11-12
3454,3746,5899,2021-01-14
3455,4399,297,2020-06-12
3456,3677,7953,2023-07-09
3457,2052,3133,2023-04-05
3458,2327,6224,2022-06-13
3459,3741,7356,2020-12-28
3460,4338,7210,2023-02-15
3461,3951,949,2022-11-05
3462,3506,8197,2021-02-24
3463,757,2810,2021-05-29
3464,4533,4010,2022-02-04
3465,4803,2122,2021-11-13
3466,1682,374,2021-04-06
3467,908,6137,2021-04-21
3468,3707,3095,2022-06-15
3469,3976,8961,2021-08-29
3470,1608,7127,2023-01-06
3471,2297,1091,2023-05-09
3472,4721,1875,2021-05-16
3473,369,5857,2023-09-10
3474,2193,4895,2023-01-09
3475,3204,9881,2023-05-29
3476,4420,679,2020-12-03
3477,1445,2906,2022-05-02
3478,3318,2314,2020-10-03
3479,4360,3741,2022-09-28
3480,787,438,2023-07-21
3481,4422,827,2021-04-01
3482,2931,8242,2020-08-18
3483,573,6809,2021-05-11
3484,388,6724,2021-10-07
3485,3750,1220,2021-09-07
3486,3045,5722,2022-05-22
3487,866,5410,2021-02-08
3488,3207,7378,2022-07-16
3489,630,7336,2022-09-25
3490,1243,9580,2022-09-10
3491,2845,9075,2022-08-22
3492,1580,6520,2020-09-20
3493,1088,6094,2021-10-12
3494,3078,8612,2023-02-25
3495,1541,2564,2020-10-03
3496,1214,3112,2022-03-31
3497,2261,6091,2020-09-03
3498,4503,521,2022-08-03
3499,2198,500,2022-11-17
3500,4581,7787,2021-07-24
3501,4579,8359,2020-12-16
3502,4390,3478,2022-01-10
3503,961,1116,2020-09-13
3504,37,7360,2022-08-07
3505,2643,9045,2022-01-21
3506,4222,4905,2021-10-07
3507,4617,3991,2020-07-26
3508,48,4732,2022-10-30
3509,508,3888,2022-03-04
3510,3393,221,2023-05-29
3511,4991,8334,2020-08-18
3512,3145,4720,2023-08-02
3513,2007,7905,2022-07-04
3514,44,4863,2021-12-31
3515,3830,1034,2022-03-07
3516,4543,4174,2020-09-27
3517,2153,7898,2020-07-01
3518,1037,8204,2023-05-21
3519,4727,586,2021-04-24
3520,3732,7170,2021-11-21
3521,3018,2060,2021-06-21
3522,36,982,2022-03-19
3523,410,2137,2023-06-23
3524,2686,8243,2022-04-04
3525,2448,8100,2021-08-04
3526,4442,8522,2020-06-01
3527,4440,4832,2021-06-04
3528,3971,5237,2020-07-20
3529,3136,2820,2023-04-12
3530,1349,8414,2022-03-29
3531,22,7481,2021-05-02
3532,2822,5356,2021-09-02
3533,1506,415,2022-06-29
3534,1148,8985,2022-06-09
3535,598,5436,2022-06-28
3536,460,2118,2021-06-22
3537,2700,2772,2021-10-31
3538,3835,1520,2020-12-06
3539,3586,9258,2023-04-11
3540,3883,5861,2020-06-28
3541,2961,2200,2021-08-01
3542,987,8893,2021-11-30
3543,720,8603,2020-07-21
3544,2940,1716,2022-01-14
3545,835,2283,2020-07-16
3546,27,8270,2021-11-11
3547,342,4703,2022-07-06
3548,555,5626,2022-10-25
3549,4756,3687,2021-08-17
3550,1262,7946,2022-09-12
3551,1192,6469,2023-07-26
3552,4684,9766,2021-11-26
3553,3671,3904,2023-04-13
3554,3814,3527,2020-08-26
3555,4648,2671,2022-06-28
3556,1460,3536,2020-09-08
3557,3076,1039,2022-06-22
3558,3382,3455,2022-09-21
3559,372,7391,2020-11-13
3560,1219,5142,2021-02-08
3561,1668,8018,2021-07-26
3562,4996,5067,2020-11-25
3563,1122,5327,2023-06-02
3564,570,9497,2021-08-29
3565,3525,6579,2023-08-29
3566,2353,3307,2022-10-31
3567,2437,3600,2022-10-24
3568,2867,3394,2020-11-20
3569,2509,5362,2021-12-26
3570,3055,7092,2023-07-06
3571,962,6231,2020-08-04
3572,4449,9762,2022-03-17
3573,892,5009,2022-07-22
3574,1907,1966,2023-05-30
3575,3668,9220,2023-08-30
3576,3924,6931,2021-09-11
3577,1965,959,2021-02-19
3578,1626,328,2021-12-28
3579,1276,3643,2021-10-06
3580,1819,8689,2023-05-12
3581,1961,1898,2023-08-12
3582,3167,266,2021-03-25
3583,2658,643,2021-04-11
3584,4061,464,2021-11-12
3585,48,597,2022-02-26
3586,2009,9150,2022-11-09
3587,3110,7224,2023-04-21
3588,2484,7856,2020-08-22
3589,4094,2703,2022-08-06
3590,351,2824,2023-01-07
3591,2577,8009,2023-04-03
3592,4965,7056,2022-10-22
3593,1660,6971,2023-03-29
3594,238,6047,2021-07-26
3595,3978,3370,2023-05-22
3596,475,9289,2023-05-13
3597,1207,3497,2021-06-24
3598,354,9444,2022-12-30
3599,243,1729,2023-09-03
3600,4441,2980,2022-01-25
3601,3803,8391,2020-09-12
3602,3824,6129,2020-12-21
3603,4290,6690,2021-03-11
3604,855,252,2023-07-29
3605,4154,6983,2021-06-21
3606,3308,7743,2023-05-17
3607,1425,8481,2020-10-18
3608,3471,9120,2023-08-20
3609,3173,384,2020-06-29
3610,3100,6736,2023-03-30
3611,4290,1237,2021-04-23
3612,3985,9833,2020-09-05
3613,2553,2877,2022-06-27
3614,1408,9117,2021-11-28
3615,3092,5484,2023-03-29
3616,191,7118,2023-06-24
